Entity,Code,Year,Solar (TWh – sub method)
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0.00111296477926
Ireland,IRL,2010,0.0012413843264400001
Ireland,IRL,2011,0.0014047844571600002
Ireland,IRL,2012,0.00166375688656
Ireland,IRL,2013,0.0017907958770800004
Ireland,IRL,2014,0.0024080324819800002
Ireland,IRL,2015,0.0040896699384
Ireland,IRL,2016,0.013435649637400002
Ireland,IRL,2017,0.027002521602
Ireland,IRL,2018,0.04139642200600001
Ireland,IRL,2019,0.061621715964000005
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0.062963105926
Israel,ISR,2010,0.18251542379000002
Israel,ISR,2011,0.49756150916
Israel,ISR,2012,0.9504552048079999
Israel,ISR,2013,1.2650160120120002
Israel,ISR,2014,2.138744210994
Israel,ISR,2015,2.935032070246
Israel,ISR,2016,3.835816679762
Israel,ISR,2017,3.7765030212000004
Israel,ISR,2018,3.9114942403040005
Israel,ISR,2019,6.733888998218
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.005611671156000001
Italy,ITA,1990,0.011111120000000002
Italy,ITA,1991,0.013888900000000001
Italy,ITA,1992,0.025000020000000005
Italy,ITA,1993,0.030555580000000002
Italy,ITA,1994,0.030555580000000002
Italy,ITA,1995,0.03611114000000001
Italy,ITA,1996,0.03888892
Italy,ITA,1997,0.0416667
Italy,ITA,1998,0.04444448000000001
Italy,ITA,1999,0.04722226
Italy,ITA,2000,0.05000004000000001
Italy,ITA,2001,0.052435041948
Italy,ITA,2002,0.057580601620000005
Italy,ITA,2003,0.06538477453000001
Italy,ITA,2004,0.078503118358
Italy,ITA,2005,0.08338617782
Italy,ITA,2006,0.093553408176
Italy,ITA,2007,0.10359397176400001
Italy,ITA,2008,0.509472352022
Italy,ITA,2009,1.776081698642
Italy,ITA,2010,4.968853697302
Italy,ITA,2011,27.976684047996002
Italy,ITA,2012,48.5832055332
Italy,ITA,2013,55.27206227317
Italy,ITA,2014,56.767829858671995
Italy,ITA,2015,58.03835004175401
Italy,ITA,2016,55.587781136856
Italy,ITA,2017,60.944298755400006
Italy,ITA,2018,56.30334920931001
Italy,ITA,2019,60.236490411376
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0.0027777800000000005
Japan,JPN,1991,0.0027777800000000005
Japan,JPN,1992,0.029166690000000002
Japan,JPN,1993,0.06250005
Japan,JPN,1994,0.08055562000000001
Japan,JPN,1995,0.10972231
Japan,JPN,1996,0.15138901000000002
Japan,JPN,1997,0.26750799178400003
Japan,JPN,1998,0.397906707214
Japan,JPN,1999,0.6056254845
Japan,JPN,2000,0.955727709026
Japan,JPN,2001,1.379151658876
Japan,JPN,2002,1.904604857016
Japan,JPN,2003,2.598917912466
Japan,JPN,2004,3.442291920498001
Japan,JPN,2005,4.384734896674001
Japan,JPN,2006,5.334235378496
Japan,JPN,2007,6.1424965806600005
Japan,JPN,2008,6.8474452001740005
Japan,JPN,2009,7.989776947372
Japan,JPN,2010,10.380903860272001
Japan,JPN,2011,14.095369609620002
Japan,JPN,2012,18.988249635032005
Japan,JPN,2013,33.049617550784006
Japan,JPN,2014,59.928015997930004
Japan,JPN,2015,87.37848101384002
Japan,JPN,2016,108.95523216411601
Japan,JPN,2017,135.60433320560202
Japan,JPN,2018,164.17323050514602
Japan,JPN,2019,186.396082172302
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0.000054090876606
Kazakhstan,KAZ,2013,0.0020159349460800004
Kazakhstan,KAZ,2014,0.0031531414114000004
Kazakhstan,KAZ,2015,0.116801760108
Kazakhstan,KAZ,2016,0.222315733408
Kazakhstan,KAZ,2017,0.23161407418000002
Kazakhstan,KAZ,2018,0.351093891986
Kazakhstan,KAZ,2019,0.71977002026
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00046596426166000006
Kuwait,KWT,2014,0.008342228896
Kuwait,KWT,2015,0.012876510301200001
Kuwait,KWT,2016,0.122757320428
Kuwait,KWT,2017,0.12203509762800001
Kuwait,KWT,2018,0.16324124170400003
Kuwait,KWT,2019,0.35249055977
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.0005182920813000001
Latvia,LVA,2012,0.0005151531899000001
Latvia,LVA,2013,0.0005120476318600002
Latvia,LVA,2014,0.0005089837405200001
Latvia,LVA,2015,0.00050595318254
Latvia,LVA,2016,0.00096065076852
Latvia,LVA,2017,0.0011000008800000002
Latvia,LVA,2018,0.00316389142
Latvia,LVA,2019,0
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.000259146596206
Lithuania,LTU,2012,0.005924254739400001
Lithuania,LTU,2013,0.114698980648
Lithuania,LTU,2014,0.18577848195600002
Lithuania,LTU,2015,0.18543181501199998
Lithuania,LTU,2016,0.167233744898
Lithuania,LTU,2017,0.16625013300000002
Lithuania,LTU,2018,0.19883043684200002
Lithuania,LTU,2019,0.222859622732
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.0001111112
Luxembourg,LUX,2001,0.00012694815711400002
Luxembourg,LUX,2002,0.000161774296086
Luxembourg,LUX,2003,0.003811391938
Luxembourg,LUX,2004,0.024901769921400002
Luxembourg,LUX,2005,0.04760531586200001
Luxembourg,LUX,2006,0.056436711816000004
Luxembourg,LUX,2007,0.055518377748
Luxembourg,LUX,2008,0.05287698674600001
Luxembourg,LUX,2009,0.053298098194
Luxembourg,LUX,2010,0.055140599668
Luxembourg,LUX,2011,0.066714775594
Luxembourg,LUX,2012,0.09859230109599999
Luxembourg,LUX,2013,0.18878709547400002
Luxembourg,LUX,2014,0.24110741510800004
Luxembourg,LUX,2015,0.26238965435600003
Luxembourg,LUX,2016,0.252203812874
Luxembourg,LUX,2017,0.27115771692600005
Luxembourg,LUX,2018,0.297562460272
Luxembourg,LUX,2019,0.298408294282
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0
Macedonia,MKD,1999,0
Macedonia,MKD,2000,0
Macedonia,MKD,2001,0
Macedonia,MKD,2002,0
Macedonia,MKD,2003,0
Macedonia,MKD,2004,0
Macedonia,MKD,2005,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Macedonia,MKD,2010,0.000067791443122
Macedonia,MKD,2011,0.0030397802096
Macedonia,MKD,2012,0.007304866955
Macedonia,MKD,2013,0.023172768538200005
Macedonia,MKD,2014,0.036600862614
Macedonia,MKD,2015,0.057172545738
Macedonia,MKD,2016,0.059600603236000006
Macedonia,MKD,2017,0.059377547502000014
Macedonia,MKD,2018,0.056636989754
Macedonia,MKD,2019,0.05751504601200001
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.0180303199798
Malaysia,MYS,2013,0.36099417768400005
Malaysia,MYS,2014,0.577695184378
Malaysia,MYS,2015,0.6906255525000001
Malaysia,MYS,2016,0.7795864570020001
Malaysia,MYS,2017,0.82500066
Malaysia,MYS,2018,1.198819292388
Malaysia,MYS,2019,1.9653887945320003
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.0027777800000000005
Mexico,MEX,1991,0.005555560000000001
Mexico,MEX,1992,0.00833334
Mexico,MEX,1993,0.011111120000000002
Mexico,MEX,1994,0.013888900000000001
Mexico,MEX,1995,0.013888900000000001
Mexico,MEX,1996,0.01666668
Mexico,MEX,1997,0.01666668
Mexico,MEX,1998,0.01944446
Mexico,MEX,1999,0.01944446
Mexico,MEX,2000,0.01944446
Mexico,MEX,2001,0.022077934329
Mexico,MEX,2002,0.021935489770600003
Mexico,MEX,2003,0.021794878547
Mexico,MEX,2004,0.024363075046000004
Mexico,MEX,2005,0.024208880478200002
Mexico,MEX,2006,0.0267295769392
Mexico,MEX,2007,0.023906269125
Mexico,MEX,2008,0.05015531790200001
Mexico,MEX,2009,0.07083339
Mexico,MEX,2010,0.08082839799600001
Mexico,MEX,2011,0.10625008500000002
Mexico,MEX,2012,0.17772736440400003
Mexico,MEX,2013,0.27138577266400005
Mexico,MEX,2014,0.562425727718
Mexico,MEX,2015,0.6223218867460001
Mexico,MEX,2016,0.63442272976
Mexico,MEX,2017,2.96626765079
Mexico,MEX,2018,7.903515211696001
Mexico,MEX,2019,30.80245936417
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.00027696327712599996
Morocco,MAR,2003,0.00027518799792800003
Morocco,MAR,2004,0.000273435218748
Morocco,MAR,2005,0.000271704661808
Morocco,MAR,2006,0.00026999577155200006
Morocco,MAR,2007,0.000268308270202
Morocco,MAR,2008,0.00026664187998
Morocco,MAR,2009,0.000264995767552
Morocco,MAR,2010,0.000263370210696
Morocco,MAR,2011,0.0002617640983
Morocco,MAR,2012,0.000260880208704
Morocco,MAR,2013,0.00025861048466600003
Morocco,MAR,2014,0.000257061872316
Morocco,MAR,2015,0.0144196504246
Morocco,MAR,2016,1.009690252196
Morocco,MAR,2017,1.0382508306
Morocco,MAR,2018,2.361498278086
Morocco,MAR,2019,3.916045355056
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.0027777800000000005
Netherlands,NLD,1993,0.0027777800000000005
Netherlands,NLD,1994,0.0000277778
Netherlands,NLD,1995,0.0027777800000000005
Netherlands,NLD,1996,0.005555560000000001
Netherlands,NLD,1997,0.005555560000000001
Netherlands,NLD,1998,0.00972223
Netherlands,NLD,1999,0.014638900600000001
Netherlands,NLD,2000,0.0214166838
Netherlands,NLD,2001,0.03604225105600001
Netherlands,NLD,2002,0.046722537378
Netherlands,NLD,2003,0.083746733664
Netherlands,NLD,2004,0.08971034954600002
Netherlands,NLD,2005,0.09199118470400001
Netherlands,NLD,2006,0.09414951976400002
Netherlands,NLD,2007,0.09486007588800001
Netherlands,NLD,2008,0.10265730434800001
Netherlands,NLD,2009,0.11659703772200002
Netherlands,NLD,2010,0.154992068438
Netherlands,NLD,2011,0.260037985808
Netherlands,NLD,2012,0.653606633996
Netherlands,NLD,2013,1.3208293899960002
Netherlands,NLD,2014,1.997150486608
Netherlands,NLD,2015,2.8371531030540003
Netherlands,NLD,2016,3.9216314706360005
Netherlands,NLD,2017,5.510869408692
Netherlands,NLD,2018,9.178747342992
Netherlands,NLD,2019,12.849783613152
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.0090469239042
New Zealand,NZL,2008,0.009121979519799999
New Zealand,NZL,2009,0.0094178686454
New Zealand,NZL,2010,0.009982369097000001
New Zealand,NZL,2011,0.0106946474446
New Zealand,NZL,2012,0.0124227599382
New Zealand,NZL,2013,0.0177021808284
New Zealand,NZL,2014,0.047014204278
New Zealand,NZL,2015,0.09179507343599999
New Zealand,NZL,2016,0.142162891508
New Zealand,NZL,2017,0.19081348598400003
New Zealand,NZL,2018,0.24693575310400004
New Zealand,NZL,2019,0.31419191802
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.00833334
North America,,1984,0.014725039557800001
North America,,1985,0.029826134972
North America,,1986,0.03937142038600001
North America,,1987,0.02945280134
North America,,1988,0.025516298190800004
North America,,1989,0.703145840294
North America,,1990,1.0327644373220002
North America,,1991,1.334036900562
North America,,1992,1.1497150864380001
North America,,1993,1.3367080138100003
North America,,1994,1.4136827976120003
North America,,1995,1.453650329586
North America,,1996,1.5367678960800002
North America,,1997,1.515676490318
North America,,1998,1.504902870588
North America,,1999,1.496126752456
North America,,2000,1.505372593186
North America,,2001,1.6611718844920003
North America,,2002,1.7338216648340001
North America,,2003,1.7475244535740002
North America,,2004,1.9528240622580002
North America,,2005,2.0883502817900004
North America,,2006,2.2910359994940004
North America,,2007,3.0104843528300003
North America,,2008,4.453429673852
North America,,2009,5.803774087460001
North America,,2010,8.599702990868002
North America,,2011,13.868238316804
North America,,2012,25.724146968190002
North America,,2013,45.174196139328004
North America,,2014,80.30969702548401
North America,,2015,107.68512559247603
North America,,2016,148.232562474844
North America,,2017,207.06239064978
North America,,2018,251.87414566582206
North America,,2019,309.806143122494
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0.014722234
Norway,NOR,2001,0.0146266228124
Norway,NOR,2002,0.014532261625800002
Norway,NOR,2003,0.0168910412906
Norway,NOR,2004,0.016783457871200003
Norway,NOR,2005,0.016677235564
Norway,NOR,2006,0.018978015182400002
Norway,NOR,2007,0.0188594039764
Norway,NOR,2008,0.019534182294000002
Norway,NOR,2009,0.0202006272716
Norway,NOR,2010,0.0211196557846
Norway,NOR,2011,0.0220274620664
Norway,NOR,2012,0.022924268339400002
Norway,NOR,2013,0.025090381183400005
Norway,NOR,2014,0.02952085695
Norway,NOR,2015,0.033898916008000005
Norway,NOR,2016,0.059851992326000004
Norway,NOR,2017,0.101883970396
Norway,NOR,2018,0.211648224874
Norway,NOR,2019,0.27869105628600005
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
