Entity,Code,Year,Wind (TWh – sub method)
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0.013891400001999999
Ireland,IRL,1993,0.04167420000600001
Ireland,IRL,1994,0.05278726445200001
Ireland,IRL,1995,0.044452535562
Ireland,IRL,1996,0.038895864450000005
Ireland,IRL,1997,0.13891400002
Ireland,IRL,1998,0.469529264512
Ireland,IRL,1999,0.519538471186
Ireland,IRL,2000,0.677900264542
Ireland,IRL,2001,0.9219199042020001
Ireland,IRL,2002,1.06406335125
Ireland,IRL,2003,1.2370826563320003
Ireland,IRL,2004,1.77340975206
Ireland,IRL,2005,2.9914379487040006
Ireland,IRL,2006,4.33642846914
Ireland,IRL,2007,5.202862217842001
Ireland,IRL,2008,6.362985923718
Ireland,IRL,2009,7.7542864812020005
Ireland,IRL,2010,7.3401617054580015
Ireland,IRL,2011,11.353477693886001
Ireland,IRL,2012,10.33188743217
Ireland,IRL,2013,11.629473748016002
Ireland,IRL,2014,13.083358800012002
Ireland,IRL,2015,16.631125249334
Ireland,IRL,2016,15.463474037436002
Ireland,IRL,2017,18.611869889484
Ireland,IRL,2018,21.473122178484
Ireland,IRL,2019,23.996895030834004
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0.0275974109668
Israel,ISR,2002,0.030161413018000006
Israel,ISR,2003,0.032692248376
Israel,ISR,2004,0.029776968266000004
Israel,ISR,2005,0.029588634782000002
Israel,ISR,2006,0.0267295769392
Israel,ISR,2007,0.02656252125
Israel,ISR,2008,0.023757796784
Israel,ISR,2009,0.02361113
Israel,ISR,2010,0.020858905575999998
Israel,ISR,2011,0.018140264512199997
Israel,ISR,2012,0.015454567919200001
Israel,ISR,2013,0.015361456733600001
Israel,ISR,2014,0.015014984234200002
Israel,ISR,2015,0.0169494302262
Israel,ISR,2016,0.11573787036800001
Israel,ISR,2017,0.11796064992400002
Israel,ISR,2018,0.160172905916
Israel,ISR,2019,0.159582349888
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.005555560000000001
Italy,ITA,1990,0.005331087598200001
Italy,ITA,1991,0.0079966452862
Italy,ITA,1992,0.005331087598200001
Italy,ITA,1993,0.010662175196400002
Italy,ITA,1994,0.018658820482600005
Italy,ITA,1995,0.023989908080800003
Italy,ITA,1996,0.08796312592600002
Italy,ITA,1997,0.32777804000000005
Italy,ITA,1998,0.6444449600000001
Italy,ITA,1999,1.11944534
Italy,ITA,2000,1.56389014
Italy,ITA,2001,3.253736491876
Italy,ITA,2002,3.849680579742
Italy,ITA,2003,3.9721184554700004
Italy,ITA,2004,4.999844833206
Italy,ITA,2005,6.302378375232
Italy,ITA,2006,7.941358575303999
Italy,ITA,2007,10.715321072250001
Italy,ITA,2008,12.831842487688
Italy,ITA,2009,17.165291510000003
Italy,ITA,2010,23.794543480064004
Italy,ITA,2011,25.542520434
Italy,ITA,2012,34.533467071196
Italy,ITA,2013,38.13994023415
Italy,ITA,2014,38.627441179706004
Italy,ITA,2015,37.551562819004005
Italy,ITA,2016,44.483452808956
Italy,ITA,2017,44.3547854838
Italy,ITA,2018,44.03202355892401
Italy,ITA,2019,49.68037113315401
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.0026655465768800003
Japan,JPN,1994,0.0026655465768800003
Japan,JPN,1995,0.0026655465768800003
Japan,JPN,1996,0.005331087598200001
Japan,JPN,1997,0.0026655465768800003
Japan,JPN,1998,0.019640876823800002
Japan,JPN,1999,0.101010080808
Japan,JPN,2000,0.30277802000000004
Japan,JPN,2001,0.695455000808
Japan,JPN,2002,1.13242035038
Japan,JPN,2003,2.26666848
Japan,JPN,2004,3.8980922851380004
Japan,JPN,2005,5.13766244346
Japan,JPN,2006,5.706765676520001
Japan,JPN,2007,7.2781308225000005
Japan,JPN,2008,7.774074552588001
Japan,JPN,2009,8.991386637548
Japan,JPN,2010,10.235804855304
Japan,JPN,2011,11.555450911020001
Japan,JPN,2012,12.176690019122
Japan,JPN,2013,13.142160235942002
Japan,JPN,2014,12.760117708086002
Japan,JPN,2015,13.212467792187999
Japan,JPN,2016,15.337381158784002
Japan,JPN,2017,15.684022547208
Japan,JPN,2018,18.27810767803
Japan,JPN,2019,21.34529346511
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.0003809447492
Kazakhstan,KAZ,2012,0.0068643943804
Kazakhstan,KAZ,2013,0.0116457870944
Kazakhstan,KAZ,2014,0.033758638118
Kazakhstan,KAZ,2015,0.333226377692
Kazakhstan,KAZ,2016,0.691525275442
Kazakhstan,KAZ,2017,0.8494098461940001
Kazakhstan,KAZ,2018,0.957655210568
Kazakhstan,KAZ,2019,1.2277059821640002
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Kuwait,KWT,2017,0.043800035040000004
Kuwait,KWT,2018,0.043543923724000004
Kuwait,KWT,2019,0.04338336804000001
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0.0027777800000000005
Latvia,LVA,1997,0.005555560000000001
Latvia,LVA,1998,0.005555560000000001
Latvia,LVA,1999,0.005555560000000001
Latvia,LVA,2000,0.013888900000000001
Latvia,LVA,2001,0.008279228845600001
Latvia,LVA,2002,0.030161413018000006
Latvia,LVA,2003,0.130769271282
Latvia,LVA,2004,0.132643439448
Latvia,LVA,2005,0.126424267806
Latvia,LVA,2006,0.122956209476
Latvia,LVA,2007,0.140781501514
Latvia,LVA,2008,0.15310567804
Latvia,LVA,2009,0.12592593407400002
Latvia,LVA,2010,0.12776093554200002
Latvia,LVA,2011,0.18399403608400003
Latvia,LVA,2012,0.27818216699000003
Latvia,LVA,2013,0.30466885484600004
Latvia,LVA,2014,0.257036038962
Latvia,LVA,2015,0.37187529750000003
Latvia,LVA,2016,0.326923317094
Latvia,LVA,2017,0.37500030000000006
Latvia,LVA,2018,0.303311075982
Latvia,LVA,2019,0.382777528444
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.0032484192654000004
Lithuania,LTU,2005,0.0048417816512
Lithuania,LTU,2006,0.03661947374
Lithuania,LTU,2007,0.28182828101800006
Lithuania,LTU,2008,0.346071665746
Lithuania,LTU,2009,0.41371949764200006
Lithuania,LTU,2010,0.5840496339060001
Lithuania,LTU,2011,1.230945984756
Lithuania,LTU,2012,1.3911677796000002
Lithuania,LTU,2013,1.543058456668
Lithuania,LTU,2014,1.6264535233840003
Lithuania,LTU,2015,2.049867751004
Lithuania,LTU,2016,2.856555618576
Lithuania,LTU,2017,3.4095027276000005
Lithuania,LTU,2018,2.8457625543860003
Lithuania,LTU,2019,3.6128026124619996
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0.00833334
Luxembourg,LUX,1998,0.030555580000000002
Luxembourg,LUX,1999,0.05000004000000001
Luxembourg,LUX,2000,0.06873061054
Luxembourg,LUX,2001,0.06551616352400001
Luxembourg,LUX,2002,0.067119775918
Luxembourg,LUX,2003,0.07129116814400001
Luxembourg,LUX,2004,0.10665341865599999
Luxembourg,LUX,2005,0.14054872355
Luxembourg,LUX,2006,0.154994012884
Luxembourg,LUX,2007,0.17075985883000003
Luxembourg,LUX,2008,0.159940127952
Luxembourg,LUX,2009,0.166516244324
Luxembourg,LUX,2010,0.143621503786
Luxembourg,LUX,2011,0.16598346612
Luxembourg,LUX,2012,0.19953377073800002
Luxembourg,LUX,2013,0.212569336722
Luxembourg,LUX,2014,0.20327738484400001
Luxembourg,LUX,2015,0.257651317232
Luxembourg,LUX,2016,0.255216593062
Luxembourg,LUX,2017,0.5870579696460001
Luxembourg,LUX,2018,0.6327160617280001
Luxembourg,LUX,2019,0.6606035840380001
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0
Macedonia,MKD,1999,0
Macedonia,MKD,2000,0
Macedonia,MKD,2001,0
Macedonia,MKD,2002,0
Macedonia,MKD,2003,0
Macedonia,MKD,2004,0
Macedonia,MKD,2005,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Macedonia,MKD,2010,0
Macedonia,MKD,2011,0
Macedonia,MKD,2012,0
Macedonia,MKD,2013,0
Macedonia,MKD,2014,0.17975486602600002
Macedonia,MKD,2015,0.305511911076
Macedonia,MKD,2016,0.275327164706
Macedonia,MKD,2017,0.27620022096
Macedonia,MKD,2018,0.241922137982
Macedonia,MKD,2019,0.252093812786
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Malaysia,MYS,2019,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.0027777800000000005
Mexico,MEX,1991,0.0027777800000000005
Mexico,MEX,1992,0.0027777800000000005
Mexico,MEX,1993,0.0027777800000000005
Mexico,MEX,1994,0.013888900000000001
Mexico,MEX,1995,0.01944446
Mexico,MEX,1996,0.01666668
Mexico,MEX,1997,0.03333336
Mexico,MEX,1998,0.0416667
Mexico,MEX,1999,0.04722226
Mexico,MEX,2000,0.052777819999999996
Mexico,MEX,2001,0.049675317518
Mexico,MEX,2002,0.057580601620000005
Mexico,MEX,2003,0.051762819188
Mexico,MEX,2004,0.05414004331200001
Mexico,MEX,2005,0.05110754088600001
Mexico,MEX,2006,0.12028315178200003
Mexico,MEX,2007,0.658750527
Mexico,MEX,2008,0.6731372051760001
Mexico,MEX,2009,1.564507084938
Mexico,MEX,2010,3.23081369576
Mexico,MEX,2011,4.271567861696
Mexico,MEX,2012,9.500200655710001
Mexico,MEX,2013,10.713449126308001
Mexico,MEX,2014,16.354106416608
Mexico,MEX,2015,22.123025198406
Mexico,MEX,2016,26.098779767896
Mexico,MEX,2017,26.549475406230002
Mexico,MEX,2018,32.530199913028
Mexico,MEX,2019,43.57760791761401
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.17777792000000003
Morocco,MAR,2001,0.567954898808
Morocco,MAR,2002,0.5316618142180001
Morocco,MAR,2003,0.552500442
Morocco,MAR,2004,0.53842404185
Morocco,MAR,2005,0.5549212772700001
Morocco,MAR,2006,0.489685947304
Morocco,MAR,2007,0.740828648218
Morocco,MAR,2008,0.787174518628
Morocco,MAR,2009,1.026034709716
Morocco,MAR,2010,1.7177313741840003
Morocco,MAR,2011,1.79381254616
Morocco,MAR,2012,1.8751528890100002
Morocco,MAR,2013,3.110439155016
Morocco,MAR,2014,4.895902250052
Morocco,MAR,2015,6.3734873210080005
Morocco,MAR,2016,7.544636313482
Morocco,MAR,2017,7.5872560698
Morocco,MAR,2018,9.545714025454
Morocco,MAR,2019,11.636220975636
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.0027777800000000005
Netherlands,NLD,1987,0.005555560000000001
Netherlands,NLD,1988,0.04444448000000001
Netherlands,NLD,1989,0.06388894
Netherlands,NLD,1990,0.15555568
Netherlands,NLD,1991,0.24444464000000002
Netherlands,NLD,1992,0.40833366000000004
Netherlands,NLD,1993,0.48333371999999997
Netherlands,NLD,1994,0.6611116400000001
Netherlands,NLD,1995,0.8805562600000001
Netherlands,NLD,1996,1.2138898600000003
Netherlands,NLD,1997,1.3194455
Netherlands,NLD,1998,1.7777792000000001
Netherlands,NLD,1999,1.7916681
Netherlands,NLD,2000,2.3027796200000004
Netherlands,NLD,2001,2.2767876547620003
Netherlands,NLD,2002,2.5938729084300003
Netherlands,NLD,2003,3.5907078725640007
Netherlands,NLD,2004,5.053984876518001
Netherlands,NLD,2005,5.559972781308001
Netherlands,NLD,2006,7.307867512956001
Netherlands,NLD,2007,9.129538692514002
Netherlands,NLD,2008,11.240950103864002
Netherlands,NLD,2009,12.024185730452002
Netherlands,NLD,2010,10.411350551296
Netherlands,NLD,2011,13.216917240192002
Netherlands,NLD,2012,12.831994154476002
Netherlands,NLD,2013,14.406866247706002
Netherlands,NLD,2014,14.753706247400002
Netherlands,NLD,2015,19.099396390616004
Netherlands,NLD,2016,20.54702615983
Netherlands,NLD,2017,26.422023637602006
Netherlands,NLD,2018,26.254694337072003
Netherlands,NLD,2019,28.371753530718
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.0019191932020200001
New Zealand,NZL,1993,0.00273849941302
New Zealand,NZL,1994,0.0028058355780000003
New Zealand,NZL,1995,0.0028058355780000003
New Zealand,NZL,1996,0.023128518502800004
New Zealand,NZL,1997,0.037760030208
New Zealand,NZL,1998,0.06130477126600001
New Zealand,NZL,1999,0.108313697762
New Zealand,NZL,2000,0.33391165601800005
New Zealand,NZL,2001,0.383570862412
New Zealand,NZL,2002,0.426325063282
New Zealand,NZL,2003,0.399230597162
New Zealand,NZL,2004,0.9786827273900001
New Zealand,NZL,2005,1.6526215998740001
New Zealand,NZL,2006,1.6631596638600001
New Zealand,NZL,2007,2.469995309328
New Zealand,NZL,2008,2.7940675130300003
New Zealand,NZL,2009,3.8734344876340003
New Zealand,NZL,2010,4.26871313719
New Zealand,NZL,2011,5.07206516876
New Zealand,NZL,2012,5.355507895514
New Zealand,NZL,2013,5.176479696736001
New Zealand,NZL,2014,5.627370335226001
New Zealand,NZL,2015,5.980690617882001
New Zealand,NZL,2016,5.861212744522
New Zealand,NZL,2017,5.216005006134001
New Zealand,NZL,2018,5.139424111536
New Zealand,NZL,2019,5.584379745278
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.0074859782109999995
North America,,1984,0.018209903456800004
North America,,1985,0.018945015156
North America,,1986,0.014531428291800003
North America,,1987,0.012713260170600002
North America,,1988,0.005221670844
North America,,1989,5.928829187504
North America,,1990,7.8324698770820005
North America,,1991,8.288000519284
North America,,1992,8.268589670422001
North America,,1993,8.600531602642
North America,,1994,9.849808713174001
North America,,1995,9.061716138256001
North America,,1996,9.263164077192
North America,,1997,9.431250600550001
North America,,1998,8.703503073908001
North America,,1999,13.089819638514001
North America,,2000,16.479898183908
North America,,2001,19.738740235424004
North America,,2002,29.845631654264004
North America,,2003,32.718135341154
North America,,2004,41.286230528958
North America,,2005,52.617875983156
North America,,2006,78.45322942920002
North America,,2007,100.998972188002
North America,,2008,158.29503885815203
North America,,2009,214.78378821578204
North America,,2010,275.263678821878
North America,,2011,345.254207036478
North America,,2012,405.02260040671
North America,,2013,473.29953752821604
North America,,2014,515.938833861848
North America,,2015,577.6879952055821
North America,,2016,680.495023284472
North America,,2017,747.5125293984341
North America,,2018,799.4948084842241
North America,,2019,878.7421260486941
Norway,NOR,1965,0
Norway,NOR,1966,0
