Entity,Code,Year,Renewables (TWh – sub method)
Hungary,HUN,1986,0.4277781200000001
Hungary,HUN,1987,0.46944482
Hungary,HUN,1988,0.46944482
Hungary,HUN,1989,0.43888924
Hungary,HUN,1990,0.5416671000000001
Hungary,HUN,1991,0.60555604
Hungary,HUN,1992,0.5666671200000001
Hungary,HUN,1993,0.5694449000000001
Hungary,HUN,1994,0.5722226800000001
Hungary,HUN,1995,0.60833382
Hungary,HUN,1996,0.71388946
Hungary,HUN,1997,0.7472228200000001
Hungary,HUN,1998,0.5972227
Hungary,HUN,1999,0.6833338800000002
Hungary,HUN,2000,0.67500054
Hungary,HUN,2001,0.7092539174026801
Hungary,HUN,2002,0.64983940042666
Hungary,HUN,2003,0.9153851211964001
Hungary,HUN,2004,2.5337601658954
Hungary,HUN,2005,5.0300671907172
Hungary,HUN,2006,3.9907265259119997
Hungary,HUN,2007,5.001722890264
Hungary,HUN,2008,6.221899452515581
Hungary,HUN,2009,7.59491342037032
Hungary,HUN,2010,7.8559880903409995
Hungary,HUN,2011,7.017688744702061
Hungary,HUN,2012,6.8185020659084
Hungary,HUN,2013,7.137714321278001
Hungary,HUN,2014,8.017847803162
Hungary,HUN,2015,8.168607645992001
Hungary,HUN,2016,8.193201832334001
Hungary,HUN,2017,8.702506962000001
Hungary,HUN,2018,9.297814382690001
Hungary,HUN,2019,11.083553589058003
Iceland,ISL,1965,1.7797236459999999
Iceland,ISL,1966,1.7330569420000002
Iceland,ISL,1967,1.8458348100000002
Iceland,ISL,1968,1.9080570820000002
Iceland,ISL,1969,2.3944574711200004
Iceland,ISL,1970,3.95831149998
Iceland,ISL,1971,4.31009511474
Iceland,ISL,1972,4.78962605392
Iceland,ISL,1973,6.125560456
Iceland,ISL,1974,6.28875780878
Iceland,ISL,1975,6.177635497660001
Iceland,ISL,1976,6.57920526336
Iceland,ISL,1977,7.043966746280001
Iceland,ISL,1978,7.2869086073
Iceland,ISL,1979,7.957589699400001
Iceland,ISL,1980,8.605206884160001
Iceland,ISL,1981,8.910098794740001
Iceland,ISL,1982,9.90575236904
Iceland,ISL,1983,10.443380576920001
Iceland,ISL,1984,10.86426702474
Iceland,ISL,1985,10.65037796474
Iceland,ISL,1986,11.261506231420002
Iceland,ISL,1987,11.522609218080001
Iceland,ISL,1988,12.248920910239999
Iceland,ISL,1989,12.418643268240002
Iceland,ISL,1990,12.323926525800001
Iceland,ISL,1991,12.2798014905
Iceland,ISL,1992,12.59464063126
Iceland,ISL,1993,13.097982700600001
Iceland,ISL,1994,13.2435105948
Iceland,ISL,1995,13.792688811920002
Iceland,ISL,1996,14.181812178774
Iceland,ISL,1997,15.484394054172
Iceland,ISL,1998,17.411775318298
Iceland,ISL,1999,19.93755483892
Iceland,ISL,2000,21.314325384780002
Iceland,ISL,2001,22.142677714128
Iceland,ISL,2002,23.035298150446
Iceland,ISL,2003,23.121668219542002
Iceland,ISL,2004,23.31891865512
Iceland,ISL,2005,23.332830332916
Iceland,ISL,2006,26.520008160434003
Iceland,ISL,2007,31.806993223352006
Iceland,ISL,2008,43.46452171603401
Iceland,ISL,2009,44.159186438432
Iceland,ISL,2010,44.474863357640004
Iceland,ISL,2011,44.59474096384756
Iceland,ISL,2012,45.194368099909994
Iceland,ISL,2013,46.3745013217936
Iceland,ISL,2014,46.11321180720661
Iceland,ISL,2015,47.5460180645618
Iceland,ISL,2016,46.639601339429
Iceland,ISL,2017,48.091157917340006
Iceland,ISL,2018,49.2776536998692
Iceland,ISL,2019,48.244568928957605
India,IND,1965,53.241536482084
India,IND,1966,55.59855170102801
India,IND,1967,62.215380883376
India,IND,1968,71.803031331268
India,IND,1969,79.72112933240801
India,IND,1970,84.545644858684
India,IND,1971,92.73381752032802
India,IND,1972,90.008518673424
India,IND,1973,95.85195223705601
India,IND,1974,92.230496562116
India,IND,1975,110.19046148563201
India,IND,1976,115.27277555148
India,IND,1977,125.76885894834
India,IND,1978,156.041773166652
India,IND,1979,150.468414263524
India,IND,1980,154.00393709194003
India,IND,1981,164.11946073990802
India,IND,1982,138.499196354824
India,IND,1983,133.453710651772
India,IND,1984,149.118040961004
India,IND,1985,143.92524180676799
India,IND,1986,146.02445848614
India,IND,1987,136.007143805628
India,IND,1988,151.70830247765602
India,IND,1989,176.02729804394804
India,IND,1990,184.62502242212204
India,IND,1991,205.90812500414606
India,IND,1992,195.190739763578
India,IND,1993,197.44270378737002
India,IND,1994,224.39927757483403
India,IND,1995,213.839470238106
India,IND,1996,196.38386157918583
India,IND,1997,200.51886905385578
India,IND,1998,238.9177300506978
India,IND,1999,237.18794755576187
India,IND,2000,223.2477646880689
India,IND,2001,210.59331039729133
India,IND,2002,199.87746044739598
India,IND,2003,203.65239768206558
India,IND,2004,295.97283579446815
India,IND,2005,289.5099566886135
India,IND,2006,341.4409517969874
India,IND,2007,377.0696321712978
India,IND,2008,367.3862564934923
India,IND,2009,352.6182293579689
India,IND,2010,371.9448570603698
India,IND,2011,450.75121279457073
India,IND,2012,426.26610299705396
India,IND,2013,481.82325858302073
India,IND,2014,514.8088370828514
India,IND,2015,503.0941344488745
India,IND,2016,525.517225666222
India,IND,2017,588.7499340137372
India,IND,2018,653.6406020831746
India,IND,2019,736.1882010748119
Indonesia,IDN,1965,5.070037944916
Indonesia,IDN,1966,6.592276940484
Indonesia,IDN,1967,7.402500921996001
Indonesia,IDN,1968,9.14571009434
Indonesia,IDN,1969,9.563098206028002
Indonesia,IDN,1970,11.625486522604
Indonesia,IDN,1971,3.8301497307840005
Indonesia,IDN,1972,3.4250377400280003
Indonesia,IDN,1973,4.3211945680640005
Indonesia,IDN,1974,4.78768716348
Indonesia,IDN,1975,5.020933461188001
Indonesia,IDN,1976,2.94626902368
Indonesia,IDN,1977,4.898172251868001
Indonesia,IDN,1978,3.4986944656200003
Indonesia,IDN,1979,3.8915303354440005
Indonesia,IDN,1980,3.523246707484
Indonesia,IDN,1981,3.5109705865520002
Indonesia,IDN,1982,3.8301497307840005
Indonesia,IDN,1983,5.757500717108
Indonesia,IDN,1984,6.285373917184
Indonesia,IDN,1985,7.684851703432
Indonesia,IDN,1986,12.374329899456002
Indonesia,IDN,1987,12.730337406484
Indonesia,IDN,1988,13.982501741548
Indonesia,IDN,1989,17.444367844372
Indonesia,IDN,1990,21.166294710800003
Indonesia,IDN,1991,23.5017688014
Indonesia,IDN,1992,29.808968291600003
Indonesia,IDN,1993,27.730716629000007
Indonesia,IDN,1994,26.630160193000002
Indonesia,IDN,1995,29.182440012600004
Indonesia,IDN,1996,31.0201359272
Indonesia,IDN,1997,23.872241319999997
Indonesia,IDN,1998,37.916697
Indonesia,IDN,1999,39.77922626780001
Indonesia,IDN,2000,41.356699752000004
Indonesia,IDN,2001,48.818740443850004
Indonesia,IDN,2002,44.35440659460801
Indonesia,IDN,2003,41.957613566064005
Indonesia,IDN,2004,44.23143677401001
Indonesia,IDN,2005,46.64244259170201
Indonesia,IDN,2006,43.57972754903194
Indonesia,IDN,2007,49.087452641319594
Indonesia,IDN,2008,52.815417861467154
Indonesia,IDN,2009,56.21777370723854
Indonesia,IDN,2010,72.08500011489842
Indonesia,IDN,2011,60.04666416784846
Indonesia,IDN,2012,63.70447984965423
Indonesia,IDN,2013,77.26030068513555
Indonesia,IDN,2014,81.32542471862105
Indonesia,IDN,2015,69.17473178140783
Indonesia,IDN,2016,102.07930641615756
Indonesia,IDN,2017,102.81865558263644
Indonesia,IDN,2018,112.29438344654601
Indonesia,IDN,2019,150.7504884891832
Iran,IRN,1965,4.775411042548001
Iran,IRN,1966,5.131418549576001
Iran,IRN,1967,5.5242544194
Iran,IRN,1968,5.941642531088001
Iran,IRN,1969,6.395859005572
Iran,IRN,1970,6.886903842852001
Iran,IRN,1971,7.402500921996001
Iran,IRN,1972,9.722687778144
Iran,IRN,1973,8.237277145372
Iran,IRN,1974,9.072053368748001
Iran,IRN,1975,9.526269843231999
Iran,IRN,1976,10.655672968976
Iran,IRN,1977,11.011680476004
Iran,IRN,1978,17.24794990946
Iran,IRN,1979,14.952315295176001
Iran,IRN,1980,15.504740737116002
Iran,IRN,1981,16.928770765228002
Iran,IRN,1982,17.763546988604002
Iran,IRN,1983,17.382987239712
Iran,IRN,1984,16.253584113968
Iran,IRN,1985,16.386124220000003
Iran,IRN,1986,19.583349
Iran,IRN,1987,21.711128480000003
Iran,IRN,1988,22.905573880000002
Iran,IRN,1989,18.700014960000004
Iran,IRN,1990,20.502794180000002
Iran,IRN,1991,15.575012460000002
Iran,IRN,1992,25.56668712
Iran,IRN,1993,29.25835674
Iran,IRN,1994,19.155570880000003
Iran,IRN,1995,23.119462940000002
Iran,IRN,1996,24.48335292
Iran,IRN,1997,16.502790980000004
Iran,IRN,1998,20.800016640000003
Iran,IRN,1999,14.383344840000001
Iran,IRN,2000,10.604175150000001
Iran,IRN,2001,11.4686619527
Iran,IRN,2002,22.051485418952
Iran,IRN,2003,26.196367068188003
Iran,IRN,2004,32.428067331322005
Iran,IRN,2005,39.054034298758005
Iran,IRN,2006,49.808970753811394
Iran,IRN,2007,48.0781635319445
Iran,IRN,2008,20.15187934926836
Iran,IRN,2009,18.236187347271542
Iran,IRN,2010,27.303794579129306
Iran,IRN,2011,28.29932138666122
Iran,IRN,2012,32.78838981680198
Iran,IRN,2013,38.03317815151818
Iran,IRN,2014,37.53491007512627
Iran,IRN,2015,34.1821700401586
Iran,IRN,2016,39.51522391770941
Iran,IRN,2017,44.12129279700601
Iran,IRN,2018,29.532723070604003
Iran,IRN,2019,73.087144858558
Iraq,IRQ,1965,0.196417934912
Iraq,IRQ,1966,0.257798539572
Iraq,IRQ,1967,0.29462690236800004
Iraq,IRQ,1968,0.35600750702800005
Iraq,IRQ,1969,0.392835869824
Iraq,IRQ,1970,0.47876871634800006
Iraq,IRQ,1971,0.555556
Iraq,IRQ,1972,0.555556
Iraq,IRQ,1973,0.8055562000000001
Iraq,IRQ,1974,1.111112
Iraq,IRQ,1975,1.2805565800000003
Iraq,IRQ,1976,1.27500102
Iraq,IRQ,1977,1.5722234800000001
Iraq,IRQ,1978,1.96666824
Iraq,IRQ,1979,2.8666689600000006
Iraq,IRQ,1980,1.9166682000000002
Iraq,IRQ,1981,1.6944458000000002
Iraq,IRQ,1982,1.6666680000000003
Iraq,IRQ,1983,1.6666680000000003
Iraq,IRQ,1984,1.6944458000000002
Iraq,IRQ,1985,1.6944458000000002
Iraq,IRQ,1986,1.6666680000000003
Iraq,IRQ,1987,7.222228000000001
Iraq,IRQ,1988,7.222228000000001
Iraq,IRQ,1989,7.222228000000001
Iraq,IRQ,1990,12.91741033392
Iraq,IRQ,1991,5.9588492115200005
Iraq,IRQ,1992,14.49741715348
Iraq,IRQ,1993,17.11593591496
Iraq,IRQ,1994,17.354905550580003
Iraq,IRQ,1995,19.77697971046
Iraq,IRQ,1996,18.026056087500002
Iraq,IRQ,1997,18.3557230179
Iraq,IRQ,1998,17.215458216800002
Iraq,IRQ,1999,9.886257909
Iraq,IRQ,2000,8.87938765906
Iraq,IRQ,2001,10.21382344883
Iraq,IRQ,2002,12.503345558224
Iraq,IRQ,2003,12.956789254312001
Iraq,IRQ,2004,15.565090507618
Iraq,IRQ,2005,13.163764142114001
Iraq,IRQ,2006,13.340092338732001
Iraq,IRQ,2007,12.129270536742002
Iraq,IRQ,2008,7.739852858544
Iraq,IRQ,2009,7.424939551058001
Iraq,IRQ,2010,9.425808651752
Iraq,IRQ,2011,8.809710381096002
Iraq,IRQ,2012,11.325380726964
Iraq,IRQ,2013,11.917985089936
Iraq,IRQ,2014,7.361163666704
Iraq,IRQ,2015,6.5860936022039995
Iraq,IRQ,2016,8.622072453208
Iraq,IRQ,2017,5.583474466776001
Iraq,IRQ,2018,4.6601087280839995
Iraq,IRQ,2019,6.27744668862
Ireland,IRL,1965,2.6167520934
Ireland,IRL,1966,2.3583074422
Ireland,IRL,1967,2.2290851166
Ireland,IRL,1968,2.1321683724000002
Ireland,IRL,1969,1.6152790700000002
Ireland,IRL,1970,2.2290851166
Ireland,IRL,1971,1.292223256
Ireland,IRL,1972,1.9060293026000001
Ireland,IRL,1973,1.7768069770000001
Ireland,IRL,1974,2.1967795352
Ireland,IRL,1975,1.4537511630000002
Ireland,IRL,1976,1.6475846514000003
Ireland,IRL,1977,2.0675572096000003
Ireland,IRL,1978,1.938334884
Ireland,IRL,1979,2.2936962793999998
Ireland,IRL,1980,2.3260018608000004
Ireland,IRL,1981,2.3906130236000007
Ireland,IRL,1982,2.2290851166
Ireland,IRL,1983,2.1644739538000004
Ireland,IRL,1984,1.9060293026000001
Ireland,IRL,1985,2.3260018608000004
Ireland,IRL,1986,2.5521409306000007
Ireland,IRL,1987,1.9060293026000001
Ireland,IRL,1988,2.422918605
Ireland,IRL,1989,1.938334884
Ireland,IRL,1990,1.9361126600000003
Ireland,IRL,1991,2.07222388
Ireland,IRL,1992,2.283337660002
Ireland,IRL,1993,2.166675900006
Ireland,IRL,1994,2.6083448644520004
Ireland,IRL,1995,2.025009675562
Ireland,IRL,1996,2.119466695572
Ireland,IRL,1997,2.247289575608
Ireland,IRL,1998,3.250129544546
Ireland,IRL,1999,3.122363886778
Ireland,IRL,2000,3.2918387445799997
Ireland,IRL,2001,2.834469767574
Ireland,IRL,2002,3.78684747392
Ireland,IRL,2003,3.1005877582460006
Ireland,IRL,2004,3.773942185818
Ireland,IRL,2005,5.039900420806
Ireland,IRL,2006,6.615736681474001
Ireland,IRL,2007,7.425119551202001
Ireland,IRL,2008,9.47062146538
Ireland,IRL,2009,10.780479643821261
Ireland,IRL,2010,9.725282774664441
Ireland,IRL,2011,14.057220751323161
Ireland,IRL,2012,13.531808747660559
Ireland,IRL,2013,14.397475367971081
Ireland,IRL,2014,16.25393658924998
Ireland,IRL,2015,19.8802233486104
Ireland,IRL,2016,18.9021232605754
Ireland,IRL,2017,22.192465253958005
Ireland,IRL,2018,25.337404158795998
Ireland,IRL,2019,28.464718882868006
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.005555560000000001
Israel,ISR,1982,0.005555560000000001
Israel,ISR,1983,0.0027777800000000005
Israel,ISR,1984,0.005555560000000001
Israel,ISR,1985,0.005555560000000001
Israel,ISR,1986,0.01666668
Israel,ISR,1987,0.027777800000000002
Israel,ISR,1988,0.027777800000000002
Israel,ISR,1989,0.00833334
Israel,ISR,1990,0.00833334
Israel,ISR,1991,0.01666668
Israel,ISR,1992,0.08055562000000001
Israel,ISR,1993,0.07222228000000001
Israel,ISR,1994,0.06388894
Israel,ISR,1995,0.0694445
Israel,ISR,1996,0.06666672
Israel,ISR,1997,0.0694445
Israel,ISR,1998,0.0694445
Israel,ISR,1999,0.09166674000000001
Israel,ISR,2000,0.08611118000000001
Israel,ISR,2001,0.0551948219336
Israel,ISR,2002,0.08774201463800001
Israel,ISR,2003,0.11714731594000002
Israel,ISR,2004,0.105573140014
Israel,ISR,2005,0.10490508392400001
Israel,ISR,2006,0.06682405345919999
Israel,ISR,2007,0.063750051
Israel,ISR,2008,0.08447220646660002
Israel,ISR,2009,0.259722707778
Israel,ISR,2010,0.44325202126800006
Israel,ISR,2011,0.7800314295802
Israel,ISR,2012,1.2466674973332
Israel,ISR,2013,1.4613865024416002
Israel,ISR,2014,2.3441185141822003
Israel,ISR,2015,3.1862375212102
Israel,ISR,2016,4.281941481106
Israel,ISR,2017,4.226503381200001
Israel,ISR,2018,4.379491836924
Israel,ISR,2019,7.200161037902
Italy,ITA,1965,125.86121179999999
Italy,ITA,1966,130.75288238
Italy,ITA,1967,127.26399070000001
Italy,ITA,1968,128.59454732
Italy,ITA,1969,124.93898884000001
Italy,ITA,1970,123.89176578000001
Italy,ITA,1971,120.24454064000003
Italy,ITA,1972,125.4306559
Italy,ITA,1973,114.91120304
Italy,ITA,1974,116.7778712
Italy,ITA,1975,125.01954446000002
Italy,ITA,1976,119.41120664
Italy,ITA,1977,152.41401082000002
Italy,ITA,1978,136.95010956000002
Italy,ITA,1979,138.25566616
Italy,ITA,1980,136.67788712
Italy,ITA,1981,129.17510334
Italy,ITA,1982,124.95009996000002
Italy,ITA,1983,124.55009964000001
Italy,ITA,1984,127.42510194000003
Italy,ITA,1985,123.06676512
Italy,ITA,1986,123.88065466000002
Italy,ITA,1987,119.99454044000002
Italy,ITA,1988,123.50843214000001
Italy,ITA,1989,103.49458335115601
Italy,ITA,1990,96.9526308675982
Italy,ITA,1991,126.4969867252862
Italy,ITA,1992,127.13043278759821
Italy,ITA,1993,125.6190959951964
Italy,ITA,1994,133.99932156048263
Italy,ITA,1995,115.1601931280808
Italy,ITA,1996,128.39362132592598
Italy,ITA,1997,128.35010268000002
Italy,ITA,1998,129.10288106000002
Italy,ITA,1999,142.5417807
Italy,ITA,2000,141.3334464
Italy,ITA,2001,149.98372415355
Italy,ITA,2002,132.479460705706
Italy,ITA,2003,127.679909921624
Italy,ITA,2004,148.58305298412506
Italy,ITA,2005,132.22764694786628
Italy,ITA,2006,137.52341893670268
Italy,ITA,2007,128.72038974650718
Italy,ITA,2008,161.55170220792502
Italy,ITA,2009,194.62041074620407
Italy,ITA,2010,216.5954476428862
Italy,ITA,2011,230.71406140999034
Italy,ITA,2012,255.08771878945623
Italy,ITA,2013,301.4933744917289
Italy,ITA,2014,319.6669483777985
Italy,ITA,2015,287.37739225172993
Italy,ITA,2016,282.4810168374105
Italy,ITA,2017,270.8060345724321
Italy,ITA,2018,296.09301739089113
Italy,ITA,2019,288.3986810632048
Japan,JPN,1965,211.30572460000002
Japan,JPN,1966,220.416843
Japan,JPN,1967,190.416819
Japan,JPN,1968,204.02794100000003
Japan,JPN,1969,209.305723
Japan,JPN,1970,210.11879031712002
Japan,JPN,1971,234.54355152358005
Japan,JPN,1972,237.07960910798002
Japan,JPN,1973,186.20014340444
Japan,JPN,1974,230.52114830566
Japan,JPN,1975,232.73492785446
Japan,JPN,1976,233.21561157234
Japan,JPN,1977,204.17175778172
Japan,JPN,1978,196.87416861032003
Japan,JPN,1979,227.34110409496
Japan,JPN,1980,248.28753196320002
Japan,JPN,1981,246.47388329006
Japan,JPN,1982,254.10233383726003
Japan,JPN,1983,264.73141456274004
Japan,JPN,1984,232.60024996894
Japan,JPN,1985,265.48209849662
Japan,JPN,1986,262.83176304302003
Japan,JPN,1987,248.83205462104004
Japan,JPN,1988,295.21566117234
Japan,JPN,1989,302.18907230662006
Japan,JPN,1990,272.87834608028004
Japan,JPN,1991,294.63317181746
Japan,JPN,1992,255.29636257026004
Japan,JPN,1993,289.34143035073686
Japan,JPN,1994,216.56821102109691
Japan,JPN,1995,258.69077805245695
Japan,JPN,1996,256.8810560324582
Japan,JPN,1997,286.0415882664209
Japan,JPN,1998,292.7834175876578
Japan,JPN,1999,279.25910840710804
Japan,JPN,2000,280.645068126986
Japan,JPN,2001,271.330922897898
Japan,JPN,2002,270.48373444237
Japan,JPN,2003,305.49465772886396
Japan,JPN,2004,304.35459487237
Japan,JPN,2005,276.485820632924
Japan,JPN,2006,305.96185060261803
Japan,JPN,2007,270.300768184886
Japan,JPN,2008,269.24522317378404
Japan,JPN,2009,255.17016719152602
Japan,JPN,2010,308.28668885137597
Japan,JPN,2011,294.105795840004
Japan,JPN,2012,286.75749551692405
Japan,JPN,2013,308.63786496565
Japan,JPN,2014,340.759665385292
Japan,JPN,2015,389.6172125268541
Japan,JPN,2016,357.4290578874621
Japan,JPN,2017,402.740746359006
Japan,JPN,2018,441.8280437399301
Japan,JPN,2019,483.0822020210081
Kazakhstan,KAZ,1985,14.473546578828
Kazakhstan,KAZ,1986,13.282762848424001
Kazakhstan,KAZ,1987,15.922128848804
Kazakhstan,KAZ,1988,19.420823314424002
Kazakhstan,KAZ,1989,20.255599537800002
Kazakhstan,KAZ,1990,20.461127480000002
Kazakhstan,KAZ,1991,20.000016000000002
Kazakhstan,KAZ,1992,19.072237480000002
Kazakhstan,KAZ,1993,21.19168362
Kazakhstan,KAZ,1994,25.49724262
Kazakhstan,KAZ,1995,23.141685180000003
Kazakhstan,KAZ,1996,20.363905180000003
Kazakhstan,KAZ,1997,18.05279222
Kazakhstan,KAZ,1998,17.05834698
Kazakhstan,KAZ,1999,17.033346960000003
Kazakhstan,KAZ,2000,20.919601735668003
Kazakhstan,KAZ,2001,22.301861452586003
Kazakhstan,KAZ,2002,24.374572555198
Kazakhstan,KAZ,2003,23.496362963742
Kazakhstan,KAZ,2004,21.809463558668
Kazakhstan,KAZ,2005,21.131581071918003
Kazakhstan,KAZ,2006,20.7637249443
Kazakhstan,KAZ,2007,21.705315697572
Kazakhstan,KAZ,2008,19.692110475898
Kazakhstan,KAZ,2009,18.04704777096
Kazakhstan,KAZ,2010,20.916334233054002
Kazakhstan,KAZ,2011,20.429739788223202
Kazakhstan,KAZ,2012,19.67867977820901
Kazakhstan,KAZ,2013,19.80629338946648
Kazakhstan,KAZ,2014,21.0650911020594
Kazakhstan,KAZ,2015,23.900095786728
Kazakhstan,KAZ,2016,30.1423563638658
Kazakhstan,KAZ,2017,29.1118685116984
Kazakhstan,KAZ,2018,27.1039444053604
Kazakhstan,KAZ,2019,26.689529268273002
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00046596426166000006
Kuwait,KWT,2014,0.008342228896
Kuwait,KWT,2015,0.012876510301200001
Kuwait,KWT,2016,0.122757320428
Kuwait,KWT,2017,0.165835132668
Kuwait,KWT,2018,0.20678516542800005
Kuwait,KWT,2019,0.39587392781
Latvia,LVA,1985,8.274105508168
Latvia,LVA,1986,8.335486112828
Latvia,LVA,1987,10.275113220084
Latvia,LVA,1988,8.335486112828
Latvia,LVA,1989,10.017314680512
Latvia,LVA,1990,12.48889888
Latvia,LVA,1991,9.097229500000001
Latvia,LVA,1992,7.00278338
Latvia,LVA,1993,7.98889528
Latvia,LVA,1994,9.180562900000002
Latvia,LVA,1995,8.15833986
Latvia,LVA,1996,5.16944858
Latvia,LVA,1997,8.2083399
Latvia,LVA,1998,11.994454040000003
Latvia,LVA,1999,7.66389502
Latvia,LVA,2000,7.84445072
Latvia,LVA,2001,7.8349088790331995
Latvia,LVA,2002,6.813715367634601
Latvia,LVA,2003,6.36955648453
Latvia,LVA,2004,8.651599143496
Latvia,LVA,2005,9.185925126511998
Latvia,LVA,2006,7.449534570734001
Latvia,LVA,2007,7.511881287278
Latvia,LVA,2008,8.47888872755
Latvia,LVA,2009,9.321149123580001
Latvia,LVA,2010,9.477768415542
Latvia,LVA,2011,7.977049117745301
Latvia,LVA,2012,10.550826648987899
Latvia,LVA,2013,9.04585039500786
Latvia,LVA,2014,7.03464627771252
Latvia,LVA,2015,7.0433688096905405
Latvia,LVA,2016,8.757476267086522
Latvia,LVA,2017,13.6542609234
Latvia,LVA,2018,8.695345567382
Latvia,LVA,2019,8.021308917041999
Lithuania,LTU,1985,1.092574762948
Lithuania,LTU,1986,1.068022521084
Lithuania,LTU,1987,1.0066419164240001
Lithuania,LTU,1988,1.068022521084
Lithuania,LTU,1989,1.068022521084
Lithuania,LTU,1990,1.1500009199999999
Lithuania,LTU,1991,0.93888964
Lithuania,LTU,1992,0.8638895800000002
Lithuania,LTU,1993,1.09166754
Lithuania,LTU,1994,1.2555565600000003
Lithuania,LTU,1995,1.03611194
Lithuania,LTU,1996,0.9055562800000001
Lithuania,LTU,1997,0.8194451
Lithuania,LTU,1998,1.1583342600000002
Lithuania,LTU,1999,1.1500009199999999
Lithuania,LTU,2000,0.9425007540000001
Lithuania,LTU,2001,0.9038157508298001
Lithuania,LTU,2002,0.9794202002022001
Lithuania,LTU,2003,0.9047603904744
Lithuania,LTU,2004,1.1577874817848
Lithuania,LTU,2005,1.2359977110195999
Lithuania,LTU,2006,1.164875098566
Lithuania,LTU,2007,1.542485678432
Lithuania,LTU,2008,1.5891315490820002
Lithuania,LTU,2009,1.79444588
Lithuania,LTU,2010,2.3753088446900006
Lithuania,LTU,2011,2.8817095073102066
Lithuania,LTU,2012,3.0463511315234
Lithuania,LTU,2013,3.90616284715
Lithuania,LTU,2014,3.8430719633440007
Lithuania,LTU,2015,4.249244510504001
Lithuania,LTU,2016,5.252400590805999
Lithuania,LTU,2017,6.3407550726
Lithuania,LTU,2018,5.331144542690001
Lithuania,LTU,2019,6.03949649826
Luxembourg,LUX,1965,0.24003352536000003
Luxembourg,LUX,1966,0.21599739502
Luxembourg,LUX,1967,0.24376963946000002
Luxembourg,LUX,1968,0.24897797696000004
Luxembourg,LUX,1969,0.21665850666
Luxembourg,LUX,1970,0.23948352492
Luxembourg,LUX,1971,0.1353612194
Luxembourg,LUX,1972,0.15961679436
Luxembourg,LUX,1973,0.14092511274
Luxembourg,LUX,1974,0.20816405542
Luxembourg,LUX,1975,0.17984736610000002
Luxembourg,LUX,1976,0.11331675732
Luxembourg,LUX,1977,0.2545140925
Luxembourg,LUX,1978,0.2494585329
Luxembourg,LUX,1979,0.27126688368
Luxembourg,LUX,1980,0.28122800276000004
Luxembourg,LUX,1981,0.30611691156000004
Luxembourg,LUX,1982,0.2774168886000001
Luxembourg,LUX,1983,0.27148077274000004
Luxembourg,LUX,1984,0.29141134424000004
Luxembourg,LUX,1985,0.24336408358000003
Luxembourg,LUX,1986,0.28636411798
Luxembourg,LUX,1987,0.33911416018
Luxembourg,LUX,1988,0.31936136660000003
Luxembourg,LUX,1989,0.24740019792
Luxembourg,LUX,1990,0.22918073890000001
Luxembourg,LUX,1991,0.27215577328000007
Luxembourg,LUX,1992,0.22713907060000002
Luxembourg,LUX,1993,0.22697795936
Luxembourg,LUX,1994,0.28077800240000006
Luxembourg,LUX,1995,0.29859190554000004
Luxembourg,LUX,1996,0.20957794544
Luxembourg,LUX,1997,0.28588633982000006
Luxembourg,LUX,1998,0.39741142904000004
Luxembourg,LUX,1999,0.33847249300000004
Luxembourg,LUX,2000,0.47399760142
Luxembourg,LUX,2001,0.46278398494911405
Luxembourg,LUX,2002,0.414810994904086
Luxembourg,LUX,2003,0.384511140942
Luxembourg,LUX,2004,0.5284918950154001
